,Unnamed: 0,X,period.name,date,player.load,position,player.name,player.load...min,period.number,win.or.loss,tot.fga,x3pt.fga,fta,tp,to,min,duration,game.or.practice,day,home.or.away,Injury,shoot_percentage
17234,17235,17235,Pregame Layup Lines,2013/2/16,30.89,G,Player10,8.69773,5,0,0,0,0,0,0,0,213,1,7,0,0,0
17235,17236,17236,1st 4 Minutes,2013/2/16,0.04,F,Player1,0.76433,6,0,0,0,0,0,0,0,3,1,7,0,0,0
17236,17237,17237,1st 4 Minutes,2013/2/16,35.6,G,Player2,13.14057,6,0,0,0,0,0,0,0,162,1,7,0,0,0
17237,17238,17238,1st 4 Minutes,2013/2/16,28.11,F,Player3,8.44651,6,0,0,0,0,0,0,0,199,1,7,0,0,0
17238,17239,17239,1st 4 Minutes,2013/2/16,0.05,G,Player4,0.95541,6,0,0,0,0,0,0,0,3,1,7,0,0,0
17239,17240,17240,1st 4 Minutes,2013/2/16,80.73,F,Player5,10.04375,6,0,0,0,0,0,0,0,482,1,7,0,0,0
17240,17241,17241,1st 4 Minutes,2013/2/16,80.00999,C,Player6,9.95417,6,0,0,0,0,0,0,0,482,1,7,0,0,0
17241,17242,17242,1st 4 Minutes,2013/2/16,88.23,G,Player7,10.97684,6,0,0,0,0,0,0,0,482,1,7,0,0,0
17242,17243,17243,1st 4 Minutes,2013/2/16,0.1,C,Player8,1.91083,6,0,0,0,0,0,0,0,3,1,7,0,0,0
17243,17244,17244,1st 4 Minutes,2013/2/16,43.54,F,Player9,8.16324,6,0,0,0,0,0,0,0,320,1,7,0,0,0
17244,17245,17245,1st 4 Minutes,2013/2/16,46.78,G,Player10,8.7707,6,0,0,0,0,0,0,0,320,1,7,0,0,0
17245,17246,17246,2nd 4 Minutes,2013/2/16,0.05,F,Player1,1.06383,7,0,0,0,0,0,0,0,2,1,7,0,0,0
17246,17247,17247,2nd 4 Minutes,2013/2/16,52.52,G,Player2,11.39139,7,0,0,0,0,0,0,0,276,1,7,0,0,0
17247,17248,17248,2nd 4 Minutes,2013/2/16,48.9,F,Player3,10.60622,7,0,0,0,0,0,0,0,276,1,7,0,0,0
17248,17249,17249,2nd 4 Minutes,2013/2/16,0.11,G,Player4,2.34043,7,0,0,0,0,0,0,0,2,1,7,0,0,0
17249,17250,17250,2nd 4 Minutes,2013/2/16,26.25,F,Player5,14.07884,7,0,0,0,0,0,0,0,111,1,7,0,0,0
17250,17251,17251,2nd 4 Minutes,2013/2/16,26.05,C,Player6,12.86632,7,0,0,0,0,0,0,0,121,1,7,0,0,0
17251,17252,17252,2nd 4 Minutes,2013/2/16,57.15,G,Player7,12.39562,7,0,0,0,0,0,0,0,276,1,7,0,0,0
17252,17253,17253,2nd 4 Minutes,2013/2/16,37.61,C,Player8,14.28499,7,0,0,0,0,0,0,0,157,1,7,0,0,0
17253,17254,17254,2nd 4 Minutes,2013/2/16,0.12,F,Player9,2.55319,7,0,0,0,0,0,0,0,2,1,7,0,0,0
17254,17255,17255,2nd 4 Minutes,2013/2/16,25.97,G,Player10,9.29825,7,0,0,0,0,0,0,0,167,1,7,0,0,0
17255,17256,17256,3rd 4 Minutes,2013/2/16,0.13,F,Player1,2.29412,8,0,0,0,0,0,0,0,3,1,7,0,0,0
17256,17257,17257,3rd 4 Minutes,2013/2/16,31.2,G,Player2,9.36,8,0,0,0,0,0,0,0,200,1,7,0,0,0
17257,17258,17258,3rd 4 Minutes,2013/2/16,0.06,F,Player3,1.05882,8,0,0,0,0,0,0,0,3,1,7,0,0,0
17258,17259,17259,3rd 4 Minutes,2013/2/16,0.07,G,Player4,1.23529,8,0,0,0,0,0,0,0,3,1,7,0,0,0
17259,17260,17260,3rd 4 Minutes,2013/2/16,112.92,F,Player5,10.62993,8,0,0,0,0,0,0,0,637,1,7,0,0,0
17260,17261,17261,3rd 4 Minutes,2013/2/16,104.06001,C,Player6,9.79588,8,0,0,0,0,0,0,0,637,1,7,0,0,0
17261,17262,17262,3rd 4 Minutes,2013/2/16,89.39,G,Player7,12.16825,8,0,0,0,0,0,0,0,440,1,7,0,0,0
17262,17263,17263,3rd 4 Minutes,2013/2/16,0.13,C,Player8,2.29412,8,0,0,0,0,0,0,0,3,1,7,0,0,0
17263,17264,17264,3rd 4 Minutes,2013/2/16,102.69,F,Player9,9.66691,8,0,0,0,0,0,0,0,637,1,7,0,0,0
17264,17265,17265,3rd 4 Minutes,2013/2/16,102.43999,G,Player10,9.64338,8,0,0,0,0,0,0,0,637,1,7,0,0,0
17265,17266,17266,4th 4 Minutes,2013/2/16,0.15,F,Player1,2.76074,9,0,0,0,0,0,0,0,3,1,7,0,0,0
17266,17267,17267,4th 4 Minutes,2013/2/16,24.68,G,Player2,10.70871,9,0,0,0,0,0,0,0,138,1,7,0,0,0
17267,17268,17268,4th 4 Minutes,2013/2/16,27.44,F,Player3,11.90628,9,0,0,0,0,0,0,0,138,1,7,0,0,0
17268,17269,17269,4th 4 Minutes,2013/2/16,0.09,G,Player4,1.65644,9,0,0,0,0,0,0,0,3,1,7,0,0,0
17269,17270,17270,4th 4 Minutes,2013/2/16,23.87,F,Player5,10.35725,9,0,0,0,0,0,0,0,138,1,7,0,0,0
17270,17271,17271,4th 4 Minutes,2013/2/16,0.11,C,Player6,2.02454,9,0,0,0,0,0,0,0,3,1,7,0,0,0
17271,17272,17272,4th 4 Minutes,2013/2/16,29.7,G,Player7,12.8869,9,0,0,0,0,0,0,0,138,1,7,0,0,0
17272,17273,17273,4th 4 Minutes,2013/2/16,30.35,C,Player8,13.16893,9,0,0,0,0,0,0,0,138,1,7,0,0,0
17273,17274,17274,4th 4 Minutes,2013/2/16,0.18,F,Player9,3.31288,9,0,0,0,0,0,0,0,3,1,7,0,0,0
17274,17275,17275,4th 4 Minutes,2013/2/16,0.16,G,Player10,2.94479,9,0,0,0,0,0,0,0,3,1,7,0,0,0
17275,17276,17276,5th 4 Minutes,2013/2/16,0.17,F,Player1,3.02671,10,0,0,0,0,0,0,0,3,1,7,0,0,0
17276,17277,17277,5th 4 Minutes,2013/2/16,0.07,G,Player2,1.24629,10,0,0,0,0,0,0,0,3,1,7,0,0,0
17277,17278,17278,5th 4 Minutes,2013/2/16,59.58,F,Player3,8.75125,10,0,0,0,0,0,0,0,408,1,7,0,0,0
17278,17279,17279,5th 4 Minutes,2013/2/16,0.09,G,Player4,1.60237,10,0,0,0,0,0,0,0,3,1,7,0,0,0
17279,17280,17280,5th 4 Minutes,2013/2/16,54.1,F,Player5,7.94634,10,0,0,0,0,0,0,0,408,1,7,0,0,0
17280,17281,17281,5th 4 Minutes,2013/2/16,43.84,C,Player6,9.92604,10,0,0,0,0,0,0,0,265,1,7,0,0,0
17281,17282,17282,5th 4 Minutes,2013/2/16,66.04,G,Player7,9.65521,10,0,0,0,0,0,0,0,410,1,7,0,0,0
17282,17283,17283,5th 4 Minutes,2013/2/16,0.13,C,Player8,2.31454,10,0,0,0,0,0,0,0,3,1,7,0,0,0
17283,17284,17284,5th 4 Minutes,2013/2/16,50.2,F,Player9,7.3735,10,0,0,0,0,0,0,0,408,1,7,0,0,0
17284,17285,17285,5th 4 Minutes,2013/2/16,10.45,G,Player10,4.26937,10,0,0,0,0,0,0,0,146,1,7,0,0,0
17285,17286,17286,Halftime Warm Up,2013/2/16,30.03,F,Player1,6.71837,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17286,17287,17287,Halftime Warm Up,2013/2/16,25.1,G,Player2,5.61542,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17287,17288,17288,Halftime Warm Up,2013/2/16,22.31,F,Player3,4.99124,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17288,17289,17289,Halftime Warm Up,2013/2/16,26.97,G,Player4,6.03378,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17289,17290,17290,Halftime Warm Up,2013/2/16,18.46,F,Player5,4.12991,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17290,17291,17291,Halftime Warm Up,2013/2/16,25.48,C,Player6,5.70044,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17291,17292,17292,Halftime Warm Up,2013/2/16,28.12,G,Player7,6.29106,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17292,17293,17293,Halftime Warm Up,2013/2/16,35.88,C,Player8,8.02715,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17293,17294,17294,Halftime Warm Up,2013/2/16,25.01,F,Player9,5.59529,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17294,17295,17295,Halftime Warm Up,2013/2/16,19.55,G,Player10,4.37376,11,0,0,0,0,0,0,0,268,1,7,0,0,0
17295,17296,17296,2nd 1st 4 Minutes,2013/2/16,0.07,F,Player1,1.51079,12,0,0,0,0,0,0,0,2,1,7,0,0,0
17296,17297,17297,2nd 1st 4 Minutes,2013/2/16,28.47,G,Player2,12.63275,12,0,0,0,0,0,0,0,135,1,7,0,0,0
17297,17298,17298,2nd 1st 4 Minutes,2013/2/16,2.36,F,Player3,4.48669,12,0,0,0,0,0,0,0,31,1,7,0,0,0
17298,17299,17299,2nd 1st 4 Minutes,2013/2/16,0.02,G,Player4,0.43165,12,0,0,0,0,0,0,0,2,1,7,0,0,0
17299,17300,17300,2nd 1st 4 Minutes,2013/2/16,60.7,F,Player5,8.94159,12,0,0,0,0,0,0,0,407,1,7,0,0,0
17300,17301,17301,2nd 1st 4 Minutes,2013/2/16,59.11,C,Player6,8.70737,12,0,0,0,0,0,0,0,407,1,7,0,0,0
17301,17302,17302,2nd 1st 4 Minutes,2013/2/16,40.44,G,Player7,8.82745,12,0,0,0,0,0,0,0,274,1,7,0,0,0
17302,17303,17303,2nd 1st 4 Minutes,2013/2/16,0.06,C,Player8,1.29496,12,0,0,0,0,0,0,0,2,1,7,0,0,0
17303,17304,17304,2nd 1st 4 Minutes,2013/2/16,62.02,F,Player9,9.83066,12,0,0,0,0,0,0,0,378,1,7,0,0,0
17304,17305,17305,2nd 1st 4 Minutes,2013/2/16,61.17,G,Player10,9.01083,12,0,0,0,0,0,0,0,407,1,7,0,0,0
17305,17306,17306,2nd 2nd 4 Minutes,2013/2/16,0.02,F,Player1,0.35398,13,0,0,0,0,0,0,0,3,1,7,0,0,0
17306,17307,17307,2nd 2nd 4 Minutes,2013/2/16,65.99,G,Player2,11.22693,13,0,0,0,0,0,0,0,352,1,7,0,0,0
17307,17308,17308,2nd 2nd 4 Minutes,2013/2/16,56.99,F,Player3,9.69575,13,0,0,0,0,0,0,0,352,1,7,0,0,0
17308,17309,17309,2nd 2nd 4 Minutes,2013/2/16,0.02,G,Player4,0.35398,13,0,0,0,0,0,0,0,3,1,7,0,0,0
17309,17310,17310,2nd 2nd 4 Minutes,2013/2/16,60.32,F,Player5,10.26228,13,0,0,0,0,0,0,0,352,1,7,0,0,0
17310,17311,17311,2nd 2nd 4 Minutes,2013/2/16,55.88,C,Player6,9.5069,13,0,0,0,0,0,0,0,352,1,7,0,0,0
17311,17312,17312,2nd 2nd 4 Minutes,2013/2/16,0.09,G,Player7,1.59292,13,0,0,0,0,0,0,0,3,1,7,0,0,0
17312,17313,17313,2nd 2nd 4 Minutes,2013/2/16,0.01,C,Player8,0.17699,13,0,0,0,0,0,0,0,3,1,7,0,0,0
17313,17314,17314,2nd 2nd 4 Minutes,2013/2/16,0.01,F,Player9,0.17699,13,0,0,0,0,0,0,0,3,1,7,0,0,0
17314,17315,17315,2nd 2nd 4 Minutes,2013/2/16,62.21,G,Player10,10.58383,13,0,0,0,0,0,0,0,352,1,7,0,0,0
17315,17316,17316,2nd 3rd 4 Minutes,2013/2/16,0.06,F,Player1,1.16883,14,0,0,0,0,0,0,0,3,1,7,0,0,0
17316,17317,17317,2nd 3rd 4 Minutes,2013/2/16,0.17,G,Player2,3.31169,14,0,0,0,0,0,0,0,3,1,7,0,0,0
17317,17318,17318,2nd 3rd 4 Minutes,2013/2/16,57.93,F,Player3,9.29408,14,0,0,0,0,0,0,0,373,1,7,0,0,0
17318,17319,17319,2nd 3rd 4 Minutes,2013/2/16,0.09,G,Player4,1.75325,14,0,0,0,0,0,0,0,3,1,7,0,0,0
17319,17320,17320,2nd 3rd 4 Minutes,2013/2/16,64.96,F,Player5,10.42195,14,0,0,0,0,0,0,0,373,1,7,0,0,0
17320,17321,17321,2nd 3rd 4 Minutes,2013/2/16,56.43,C,Player6,9.05343,14,0,0,0,0,0,0,0,373,1,7,0,0,0
17321,17322,17322,2nd 3rd 4 Minutes,2013/2/16,65.4,G,Player7,10.49254,14,0,0,0,0,0,0,0,373,1,7,0,0,0
17322,17323,17323,2nd 3rd 4 Minutes,2013/2/16,0.06,C,Player8,1.16883,14,0,0,0,0,0,0,0,3,1,7,0,0,0
17323,17324,17324,2nd 3rd 4 Minutes,2013/2/16,0.15,F,Player9,2.92208,14,0,0,0,0,0,0,0,3,1,7,0,0,0
17324,17325,17325,2nd 3rd 4 Minutes,2013/2/16,67.07,G,Player10,10.76047,14,0,0,0,0,0,0,0,373,1,7,0,0,0
17325,17326,17326,2nd 4th 4 Minutes,2013/2/16,0.13,F,Player1,2.03655,15,0,0,0,0,0,0,0,3,1,7,0,0,0
17326,17327,17327,2nd 4th 4 Minutes,2013/2/16,64.03,G,Player2,11.11118,15,0,0,0,0,0,0,0,345,1,7,0,0,0
17327,17328,17328,2nd 4th 4 Minutes,2013/2/16,0.13,F,Player3,2.03655,15,0,0,0,0,0,0,0,3,1,7,0,0,0
17328,17329,17329,2nd 4th 4 Minutes,2013/2/16,0.11,G,Player4,1.72324,15,0,0,0,0,0,0,0,3,1,7,0,0,0
17329,17330,17330,2nd 4th 4 Minutes,2013/2/16,60.47,F,Player5,10.49341,15,0,0,0,0,0,0,0,345,1,7,0,0,0
17330,17331,17331,2nd 4th 4 Minutes,2013/2/16,54.29,C,Player6,9.42099,15,0,0,0,0,0,0,0,345,1,7,0,0,0
17331,17332,17332,2nd 4th 4 Minutes,2013/2/16,65.43999,G,Player7,11.35585,15,0,0,0,0,0,0,0,345,1,7,0,0,0
17332,17333,17333,2nd 4th 4 Minutes,2013/2/16,0.19,C,Player8,2.9765,15,0,0,0,0,0,0,0,3,1,7,0,0,0
17333,17334,17334,2nd 4th 4 Minutes,2013/2/16,0.27,F,Player9,4.22977,15,0,0,0,0,0,0,0,3,1,7,0,0,0
17334,17335,17335,2nd 4th 4 Minutes,2013/2/16,62.25,G,Player10,10.80229,15,0,0,0,0,0,0,0,345,1,7,0,0,0
17335,17336,17336,2nd 5th 4 Minutes,2013/2/16,0.14,F,Player1,2.50746,16,0,0,0,0,0,0,0,3,1,7,0,0,0
17336,17337,17337,2nd 5th 4 Minutes,2013/2/16,63.67,G,Player2,7.46031,16,0,0,0,0,0,0,0,512,1,7,0,0,0
17337,17338,17338,2nd 5th 4 Minutes,2013/2/16,26.68,F,Player3,6.61515,16,0,0,0,0,0,0,0,241,1,7,0,0,0
17338,17339,17339,2nd 5th 4 Minutes,2013/2/16,0.07,G,Player4,1.25373,16,0,0,0,0,0,0,0,3,1,7,0,0,0
17339,17340,17340,2nd 5th 4 Minutes,2013/2/16,65.89,F,Player5,7.72043,16,0,0,0,0,0,0,0,512,1,7,0,0,0
17340,17341,17341,2nd 5th 4 Minutes,2013/2/16,60.8,C,Player6,7.12403,16,0,0,0,0,0,0,0,512,1,7,0,0,0
17341,17342,17342,2nd 5th 4 Minutes,2013/2/16,65.21,G,Player7,7.64075,16,0,0,0,0,0,0,0,512,1,7,0,0,0
17342,17343,17343,2nd 5th 4 Minutes,2013/2/16,0.13,C,Player8,2.32836,16,0,0,0,0,0,0,0,3,1,7,0,0,0
17343,17344,17344,2nd 5th 4 Minutes,2013/2/16,0.13,F,Player9,2.32836,16,0,0,0,0,0,0,0,3,1,7,0,0,0
17344,17345,17345,2nd 5th 4 Minutes,2013/2/16,37.66,G,Player10,8.26391,16,0,0,0,0,0,0,0,273,1,7,0,0,0
17970,17971,17971,Session,2020/2/16,320.86,F,Player1,4.34203,0,1,0,0,0,0,0,0,4433,1,7,1,0,0
17971,17972,17972,Session,2020/2/16,847.01999,G,Player2,7.10852,0,1,3,1,6,5,3,26,7149,1,7,1,0,0.238095238
17972,17973,17973,Session,2020/2/16,410.44,F,Player3,4.93148,0,1,1,1,0,0,0,5,4993,1,7,1,0,0
17973,17974,17974,Session,2020/2/16,284.68,G,Player4,3.77426,0,1,0,0,0,0,0,1,4525,1,7,1,0,0
17974,17975,17975,Session,2020/2/16,953.56,F,Player5,6.78447,0,1,13,3,6,14,2,38,8433,1,7,1,0,0.29787234
17975,17976,17976,Session,2020/2/16,753.36,C,Player6,5.68381,0,1,13,0,1,16,1,32,7952,1,7,1,0,0.571428571
17976,17977,17977,Session,2020/2/16,1002.04001,G,Player7,7.32821,0,1,7,6,7,20,3,34,8204,1,7,1,0,0.434782609
17977,17978,17978,Session,2020/2/16,529.69,C,Player8,6.11057,0,1,1,0,0,2,0,8,5201,1,7,1,0,1
17978,17979,17979,Session,2020/2/16,807.46,F,Player9,5.8881,0,1,9,5,2,10,2,35,8228,1,7,1,0,0.27027027
17979,17980,17980,Session,2020/2/16,707.37999,G,Player10,6.35582,0,1,4,1,0,6,1,22,6677,1,7,1,0,0.545454545
17980,17981,17981,Pre Game Shooting,2020/2/16,77.87,F,Player1,3.32778,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17981,17982,17982,Pre Game Shooting,2020/2/16,81.93,G,Player2,3.50128,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17982,17983,17983,Pre Game Shooting,2020/2/16,55.76,F,Player3,2.38291,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17983,17984,17984,Pre Game Shooting,2020/2/16,47.45,G,Player4,2.02778,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17984,17985,17985,Pre Game Shooting,2020/2/16,59.56,F,Player5,2.5453,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17985,17986,17986,Pre Game Shooting,2020/2/16,48.96,C,Player6,2.09231,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17986,17987,17987,Pre Game Shooting,2020/2/16,68.85,G,Player7,2.94231,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17987,17988,17988,Pre Game Shooting,2020/2/16,56.43,C,Player8,2.41154,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17988,17989,17989,Pre Game Shooting,2020/2/16,82.18,F,Player9,3.51197,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17989,17990,17990,Pre Game Shooting,2020/2/16,88.09,G,Player10,3.76453,1,1,0,0,0,0,0,0,1404,1,7,1,0,0
17990,17991,17991,Coourt Warm Up,2020/2/16,67.89,F,Player1,6.18419,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17991,17992,17992,Coourt Warm Up,2020/2/16,72.36,G,Player2,6.59136,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17992,17993,17993,Coourt Warm Up,2020/2/16,63.24,F,Player3,5.76061,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17993,17994,17994,Coourt Warm Up,2020/2/16,49.72,G,Player4,4.52906,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17994,17995,17995,Coourt Warm Up,2020/2/16,62.69,F,Player5,5.71051,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17995,17996,17996,Coourt Warm Up,2020/2/16,46.66,C,Player6,4.25032,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17996,17997,17997,Coourt Warm Up,2020/2/16,64.97,G,Player7,5.9182,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17997,17998,17998,Coourt Warm Up,2020/2/16,65.04,C,Player8,5.92458,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17998,17999,17999,Coourt Warm Up,2020/2/16,64.3,F,Player9,5.85717,2,1,0,0,0,0,0,0,658,1,7,1,0,0
17999,18000,18000,Coourt Warm Up,2020/2/16,76.61,G,Player10,6.9785,2,1,0,0,0,0,0,0,658,1,7,1,0,0
18000,18001,18001,Coaches Warm Up,2020/2/16,55.03,F,Player1,3.58377,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18001,18002,18002,Coaches Warm Up,2020/2/16,94.45,G,Player2,6.15096,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18002,18003,18003,Coaches Warm Up,2020/2/16,82.09,F,Player3,5.34603,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18003,18004,18004,Coaches Warm Up,2020/2/16,65.99,G,Player4,4.29753,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18004,18005,18005,Coaches Warm Up,2020/2/16,68.81,F,Player5,4.48118,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18005,18006,18006,Coaches Warm Up,2020/2/16,67.56,C,Player6,4.39977,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18006,18007,18007,Coaches Warm Up,2020/2/16,97.69,G,Player7,6.36196,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18007,18008,18008,Coaches Warm Up,2020/2/16,83.53,C,Player8,5.4398,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18008,18009,18009,Coaches Warm Up,2020/2/16,69.25,F,Player9,4.50983,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18009,18010,18010,Coaches Warm Up,2020/2/16,76.99,G,Player10,5.01389,3,1,0,0,0,0,0,0,921,1,7,1,0,0
18010,18011,18011,Layup Lines,2020/2/16,50.82,F,Player1,4.17407,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18011,18012,18012,Layup Lines,2020/2/16,70.18,G,Player2,5.76419,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18012,18013,18013,Layup Lines,2020/2/16,55.33,F,Player3,4.5445,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18013,18014,18014,Layup Lines,2020/2/16,52.4,G,Player4,4.30384,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18014,18015,18015,Layup Lines,2020/2/16,73.71,F,Player5,6.05413,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18015,18016,18016,Layup Lines,2020/2/16,58.08,C,Player6,4.77037,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18016,18017,18017,Layup Lines,2020/2/16,68.1,G,Player7,5.59335,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18017,18018,18018,Layup Lines,2020/2/16,76.38,C,Player8,6.27343,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18018,18019,18019,Layup Lines,2020/2/16,57.46,F,Player9,4.71944,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18019,18020,18020,Layup Lines,2020/2/16,56.85,G,Player10,4.66934,4,1,0,0,0,0,0,0,730,1,7,1,0,0
18020,18021,18021,Layup Lines,2020/2/16,35.6,F,Player1,5.75865,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18021,18022,18022,Layup Lines,2020/2/16,40.07,G,Player2,6.48172,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18022,18023,18023,Layup Lines,2020/2/16,35,F,Player3,5.6616,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18023,18024,18024,Layup Lines,2020/2/16,28.96,G,Player4,4.68457,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18024,18025,18025,Layup Lines,2020/2/16,29.31,F,Player5,4.74118,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18025,18026,18026,Layup Lines,2020/2/16,34.92,C,Player6,5.64866,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18026,18027,18027,Layup Lines,2020/2/16,35.62,G,Player7,5.76189,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18027,18028,18028,Layup Lines,2020/2/16,44.4,C,Player8,7.18214,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18028,18029,18029,Layup Lines,2020/2/16,26.86,F,Player9,4.34487,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18029,18030,18030,Layup Lines,2020/2/16,31.76,G,Player10,5.1375,5,1,0,0,0,0,0,0,370,1,7,1,0,0
18030,18031,18031,1st 4 Minutes,2020/2/16,0.07,F,Player1,1.0687,6,1,0,0,0,0,0,0,3,1,7,1,0,0
18031,18032,18032,1st 4 Minutes,2020/2/16,11.53,G,Player2,12.66569,6,1,0,0,0,0,0,0,54,1,7,1,0,0
18032,18033,18033,1st 4 Minutes,2020/2/16,0.04,F,Player3,0.61069,6,1,0,0,0,0,0,0,3,1,7,1,0,0
18033,18034,18034,1st 4 Minutes,2020/2/16,0.04,G,Player4,0.61069,6,1,0,0,0,0,0,0,3,1,7,1,0,0
18034,18035,18035,1st 4 Minutes,2020/2/16,64.2,F,Player5,10.59931,6,1,0,0,0,0,0,0,363,1,7,1,0,0
18035,18036,18036,1st 4 Minutes,2020/2/16,62.14,C,Player6,10.2592,6,1,0,0,0,0,0,0,363,1,7,1,0,0
18036,18037,18037,1st 4 Minutes,2020/2/16,76.11,G,Player7,12.56563,6,1,0,0,0,0,0,0,363,1,7,1,0,0
18037,18038,18038,1st 4 Minutes,2020/2/16,0.18,C,Player8,2.74809,6,1,0,0,0,0,0,0,3,1,7,1,0,0
18038,18039,18039,1st 4 Minutes,2020/2/16,55.82,F,Player9,9.21578,6,1,0,0,0,0,0,0,363,1,7,1,0,0
18039,18040,18040,1st 4 Minutes,2020/2/16,54.04,G,Player10,10.36805,6,1,0,0,0,0,0,0,312,1,7,1,0,0
18040,18041,18041,2nd 4 Minutes,2020/2/16,0.14,F,Player1,1.37705,7,1,0,0,0,0,0,0,6,1,7,1,0,0
18041,18042,18042,2nd 4 Minutes,2020/2/16,55.48,G,Player2,10.79798,7,1,0,0,0,0,0,0,308,1,7,1,0,0
18042,18043,18043,2nd 4 Minutes,2020/2/16,47.58,F,Player3,10.51685,7,1,0,0,0,0,0,0,271,1,7,1,0,0
18043,18044,18044,2nd 4 Minutes,2020/2/16,0.1,G,Player4,0.98361,7,1,0,0,0,0,0,0,6,1,7,1,0,0
18044,18045,18045,2nd 4 Minutes,2020/2/16,71.72,F,Player5,10.81532,7,1,0,0,0,0,0,0,397,1,7,1,0,0
18045,18046,18046,2nd 4 Minutes,2020/2/16,14.71,C,Player6,9.22257,7,1,0,0,0,0,0,0,95,1,7,1,0,0
18046,18047,18047,2nd 4 Minutes,2020/2/16,55.04,G,Player7,11.82554,7,1,0,0,0,0,0,0,279,1,7,1,0,0
18047,18048,18048,2nd 4 Minutes,2020/2/16,63.78,C,Player8,12.41339,7,1,0,0,0,0,0,0,308,1,7,1,0,0
18048,18049,18049,2nd 4 Minutes,2020/2/16,18.79,F,Player9,8.50675,7,1,0,0,0,0,0,0,132,1,7,1,0,0
18049,18050,18050,2nd 4 Minutes,2020/2/16,35.9,G,Player10,10.05039,7,1,0,0,0,0,0,0,214,1,7,1,0,0
18050,18051,18051,3rd 4 Minutes,2020/2/16,0.06,F,Player1,0.97297,8,1,0,0,0,0,0,0,3,1,7,1,0,0
18051,18052,18052,3rd 4 Minutes,2020/2/16,12.4,G,Player2,12.27925,8,1,0,0,0,0,0,0,60,1,7,1,0,0
18052,18053,18053,3rd 4 Minutes,2020/2/16,24.17,F,Player3,8.99572,8,1,0,0,0,0,0,0,161,1,7,1,0,0
18053,18054,18054,3rd 4 Minutes,2020/2/16,12.33,G,Player4,7.74497,8,1,0,0,0,0,0,0,95,1,7,1,0,0
18054,18055,18055,3rd 4 Minutes,2020/2/16,48.4,F,Player5,10.26874,8,1,0,0,0,0,0,0,282,1,7,1,0,0
18055,18056,18056,3rd 4 Minutes,2020/2/16,62.92,C,Player6,8.57396,8,1,0,0,0,0,0,0,440,1,7,1,0,0
18056,18057,18057,3rd 4 Minutes,2020/2/16,76.9,G,Player7,12.0338,8,1,0,0,0,0,0,0,383,1,7,1,0,0
